session_id,keywords,video_viewcount,video_favourite_count,video_rating_count,video_rating_average,video_comments_count,like_count,dislike_count,uploader_followers_count,uploader_video_count,uploader_friends,uploader_views_count,uploader_age,max_quality,video_age
18,10,2949183,6089,2263,4.816173,1999,2158.999875,104.0001253,490,44,206,5157588,26.9357713,1,1149.245359
18,10,2990616,6144,2287,4.8128552,2013,2179.999961,107.0000394,492,44,206,5221281,26.9357713,1,1156.25441
18,10,3035855,6199,2317,4.8152785,2086,2210.000071,106.9999289,497,44,206,5288778,26.9357713,1,1163.259294
33,9,119,0.1,2,5,0.1,2,0.1,56,90,36,116326,35,4,36.05149306
33,9,124,0.1,2,5,0.1,2,0.1,62,90,36,141154,35,4,43.05355324
33,9,139,1,2,5,0.1,2,0.1,62,90,39,169310,35,4,50.05574074
2,1,22394,10,5,4.2,1,4,1,12,1,0.1,22394,20,1,689.1277199
2,1,23133,12,6,4.3333335,1,5.00000025,0.99999975,12,1,0.1,23133,20,1,696.1429282
2,1,23994,13,6,4.3333335,1,5.00000025,0.99999975,12,1,0.1,23994,20,1,703.1461111
44,1,141,0.1,0.1,0.1,0.1,0.1,0.1,1,4,0.1,816,30,1,718.3954977
44,1,141,0.1,0.1,0.1,0.1,0.1,0.1,1,4,0.1,833,30,1,725.4003009
44,1,141,0.1,0.1,0.1,0.1,0.1,0.1,1,4,0.1,843,30,1,732.411331
45,4,141623,273,177,4.9774013,59,176.0000075,0.999992475,293,133,0.1,2450746,23,2,503.8821991
45,4,143417,276,179,4.9776535,59,177.9999941,1.000005875,298,133,0.1,2532904,23,2,510.8842708
45,4,145031,282,181,4.9779005,59,179.9999976,1.000002375,301,133,0.1,2610723,23,2,517.8870486
18,2,1151280,2535,784,4.8265305,426,749.999978,34.000022,76,11,1,1158717,18,1,1748.533681
18,2,1159630,2543,790,4.827848,429,755.99998,34.00002,77,11,1,1167076,18,1,1755.539954
18,2,1169263,2550,796,4.8190956,438,760.0000244,35.9999756,77,11,1,1176721,18,1,1762.546192
20,8,1496,13,2,5,0.1,2,0.1,3,4,6,15859,26.9357713,4,626.074537
20,8,1517,13,2,5,0.1,2,0.1,3,4,6,15966,26.9357713,4,633.0821528
20,8,1605,12,2,5,0.1,2,0.1,3,4,6,16122,26.9357713,4,640.0456713
28,7,80,1,0.1,0.1,0.1,0.1,0.1,0.1,29,0.1,907,21,1,69.30902778
28,7,80,1,0.1,0.1,0.1,0.1,0.1,0.1,29,0.1,987,21,1,76.31324074
28,7,80,1,0.1,0.1,0.1,0.1,0.1,0.1,29,0.1,1120,21,1,83.31740741
6,5,3868,4,1,5,0.1,1,0.1,4,18,12,20044,21,2,637.639537
6,5,3944,4,1,5,0.1,1,0.1,5,18,12,20397,21,2,644.6409028
6,5,4012,4,2,5,0.1,2,0.1,5,18,12,20777,21,2,651.643669
33,5,13,0.1,0.1,0.1,0.1,0.1,0.1,2,87,1,6469,27,2,138.4231829
33,5,16,0.1,0.1,0.1,0.1,0.1,0.1,2,88,1,6729,27,2,145.4251736
33,5,16,0.1,0.1,0.1,0.1,0.1,0.1,2,88,1,7053,27,2,152.4275116
6,3,10880,21,9,5,2,9,0.1,185,30,25,2443611,27,1,1094.389178
6,3,11064,21,9,5,2,9,0.1,185,30,25,2468908,27,1,1101.39125
6,3,11236,21,10,5,3,10,0.1,187,30,25,2493248,27,1,1108.39331
20,2,334988,366,112,4.821429,72,107.000012,4.999988,26,8,45,354392,26.9357713,1,941.3182523
20,2,337019,366,112,4.821429,72,107.000012,4.999988,26,8,45,356509,26.9357713,1,948.3253588
20,2,338975,368,112,4.821429,72,107.000012,4.999988,26,8,45,358542,26.9357713,1,955.2906019
18,10,1078,8,2,5,1,2,0.1,30,17,8,386766,26.9357713,1,799.9713079
18,10,1093,8,2,5,1,2,0.1,30,17,8,396011,26.9357713,1,806.979537
18,10,1105,8,2,5,1,2,0.1,30,17,8,405204,26.9357713,1,813.9851852
3,21,706924,1081,289,4.8200693,113,276.0000069,12.99999308,1554,86,277,6121497,24,2,959.9134954
3,21,716638,1088,291,4.8213058,113,277.999997,13.00000305,1563,86,277,6197700,24,2,966.9183912
3,21,726904,1096,293,4.8225255,113,279.9999929,13.00000713,1565,86,277,6270455,24,2,973.9220602
44,1,4303,0.1,2,5,0.1,2,0.1,39,173,13,419830,28,1,290.1037616
44,1,4504,0.1,2,5,0.1,2,0.1,40,173,13,440462,28,1,297.1113773
44,1,4706,0.1,2,5,0.1,2,0.1,42,174,13,460527,28,1,304.1187384
47,7,3883,23,17,4.7647057,3,15.99999923,1.000000775,315,110,97,465098,29,5,68.67388889
47,7,4242,24,17,4.7647057,3,15.99999923,1.000000775,322,111,99,488761,29,5,75.6827662
47,7,4726,26,16,4.75,3,15,1,332,114,101,512674,29,5,82.69109954
43,11,11888,16,7,5,6,7,0.1,218,30,74,2948367,26.9357713,2,1333.963623
43,11,11919,16,7,5,6,7,0.1,219,30,74,2967689,26.9357713,2,1340.97088
43,11,11949,16,7,5,6,7,0.1,219,30,74,2988260,26.9357713,2,1347.937049
36,10,24866,20,14,5,71,14,0.1,143,79,43,821591,30,5,181.0584954
36,10,25153,19,14,5,70,14,0.1,147,79,43,846445,30,5,188.1356829
36,10,25454,19,14,5,76,14,0.1,150,79,43,879754,30,5,195.1377778
33,1,12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9,0.1,3725,22,4,135.8691782
33,1,14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9,0.1,3837,22,4,142.8712269
33,1,14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9,0.1,3932,22,4,149.8733565
47,13,18461,15,11,5,4,11,0.1,2,46,0.1,23799,24,2,37.50493056
47,13,22812,19,17,4.7647057,5,15.99999923,1.000000775,3,46,2,29195,24,2,44.51299769
47,13,27188,22,17,4.7647057,7,15.99999923,1.000000775,3,46,2,34903,24,2,51.52244213
13,5,22,0.1,0.1,0.1,0.1,0.1,0.1,5,43,3,3018,48,2,187.6055671
13,5,24,0.1,0.1,0.1,0.1,0.1,0.1,5,43,3,3192,48,2,194.6094792
13,5,24,0.1,0.1,0.1,0.1,0.1,0.1,5,43,3,3439,48,2,201.6122338
32,16,319,1,4,4,2,3,1,70,46,17,633783,22,2,790.2846991
32,16,320,1,4,4,2,3,1,70,46,17,636077,22,2,797.2874769
32,16,320,1,4,4,2,3,1,71,46,17,638025,22,2,804.2895602
30,2,86677,160,33,4.757576,14,31.000002,1.999998,16,37,1,384671,24,1,1192.173727
30,2,87064,160,33,4.757576,14,31.000002,1.999998,16,37,1,386117,24,1,1199.177072
30,2,87222,160,33,4.757576,14,31.000002,1.999998,16,37,1,387263,24,1,1206.181134
25,11,12085,17,12,5,3,12,0.1,177,75,1,1832629,26.9357713,1,816.0558565
25,11,12503,17,12,5,3,12,0.1,180,75,1,1863074,26.9357713,1,823.0600231
25,11,13031,18,12,5,3,12,0.1,182,75,1,1893415,26.9357713,1,830.066956
14,6,25341,19,19,4.7894735,46,17.99999913,1.000000875,91,186,122,344477,31,3,94.94016204
14,6,25914,19,20,4.8,67,19,1,91,190,122,350632,31,3,102.9227199
14,6,26258,19,20,4.8,48,19,1,93,196,122,356753,31,3,110.0011574
44,4,815,0.1,1,5,0.1,1,0.1,1,3,0.1,837,21,1,429.2728935
44,4,864,1,1,5,0.1,1,0.1,1,3,0.1,889,22,1,436.2814583
44,4,903,1,1,5,0.1,1,0.1,1,3,0.1,929,22,1,443.2925579
9,5,951,2,1,5,0.1,1,0.1,147,97,28,1746004,22,3,795.7446644
9,5,958,2,1,5,0.1,1,0.1,147,97,28,1764311,22,3,802.7485417
9,5,963,2,1,5,0.1,1,0.1,146,97,28,1782532,22,3,809.7513426
20,13,289,2,1,5,0.1,1,0.1,0.1,2,0.1,540,29,1,827.7642477
20,13,293,2,1,5,0.1,1,0.1,0.1,2,0.1,545,29,1,834.7685417
20,13,298,2,1,5,0.1,1,0.1,0.1,2,0.1,552,29,1,841.7343866
37,10,17556,4,7,5,4,7,0.1,11,5,15,39797,22,2,1132.51963
37,10,17556,4,7,5,4,7,0.1,11,5,15,39940,22,2,1139.523785
37,10,17558,4,7,5,4,7,0.1,11,5,15,40051,22,2,1146.526493
25,4,369,0.1,1,5,0.1,1,0.1,1,11,4,1610,23,4,321.5276389
25,4,385,0.1,1,5,0.1,1,0.1,1,11,4,1642,23,4,328.5341204
25,4,402,0.1,1,5,0.1,1,0.1,1,11,4,1675,23,4,335.5389699
13,39,2468,11,10,5,3,10,0.1,15,8,46,16948,26.9357713,3,138.3654167
13,39,2678,11,10,5,3,10,0.1,18,8,48,17442,26.9357713,3,145.3684144
13,39,2856,11,10,5,3,10,0.1,19,8,48,17920,26.9357713,3,152.3708796
32,11,344113,109,618,4.605178,765,557,61,2801,733,116,16411365,31,3,614.3356366
32,11,345731,109,618,4.605178,766,557,61,2865,757,116,16771204,31,3,621.3373495
32,11,347169,110,620,4.6064515,766,559,61,2922,779,116,17258864,31,3,628.3400694
22,23,113,1,2,5,0.1,2,0.1,1,2,0.1,4236,20,3,14.38484954
22,23,138,1,2,5,0.1,2,0.1,1,2,0.1,5118,20,3,21.38834491
22,23,149,1,2,5,0.1,2,0.1,1,2,0.1,5322,20,3,28.39383102
39,3,63,1,0.1,0.1,0.1,0.1,0.1,60,128,5,1368466,21,1,451.0421065
39,3,66,1,0.1,0.1,0.1,0.1,0.1,60,128,5,1403399,21,1,458.0448727
39,3,67,1,0.1,0.1,0.1,0.1,0.1,61,128,5,1440307,21,1,465.0489583
47,4,22383,3,4,5,7,4,0.1,1,34,0.1,62130,22,3,108.9314583
47,4,22780,3,4,5,7,4,0.1,1,34,0.1,63188,22,3,115.9389236
47,4,23048,3,4,5,6,4,0.1,1,34,0.1,64170,22,3,122.9470023
31,5,26196,205,122,5,82,122,0.1,148,2,0.1,55262,31,4,152.1586574
31,5,26291,205,122,5,82,122,0.1,149,2,0.1,55451,31,4,159.174213
31,5,26600,204,122,5,82,122,0.1,153,2,0.1,55999,31,4,180.7245486
13,5,122052,63,33,4.3939395,13,28,5,12,5,0.1,200642,23,2,1147.324792
13,5,122754,63,33,4.3939395,13,28,5,12,5,0.1,201711,23,2,1154.329456
13,5,123343,63,34,4.2941175,13,28,6,12,5,0.1,202595,23,2,1161.332211
44,3,8178,4,3,5,1,3,0.1,18,2,0.1,267578,26,1,863.6785069
44,3,8228,4,3,5,1,3,0.1,18,2,0.1,267974,26,1,870.6868287
44,3,8281,4,3,5,1,3,0.1,18,2,0.1,268343,26,1,877.6937963
17,64,87056,134,105,4.847619,23,101,4,610,51,78,1556471,25,4,319.3403241
17,64,90395,138,107,4.850467,23,103,4,623,51,78,1594904,25,4,326.3449653
17,64,93538,144,110,4.8545456,25,106,4,637,51,78,1632010,25,4,333.3479167
12,10,250632,796,266,4.9548874,97,263.0000121,2.9999879,6300,177,252,5743789,23,4,172.3519213
12,10,266412,847,285,4.957895,106,282.0000188,2.99998125,6449,177,260,6042001,23,4,179.3560995
12,10,283598,897,308,4.961039,114,305.000003,2.999997,6591,177,269,6347639,23,4,186.3608218
18,5,9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,9,37,1,76.67869213
18,5,9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,9,37,1,83.68758102
18,5,9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,9,37,1,90.69451389
32,43,4278,8,11,5,2,11,0.1,209,170,51,728197,20,5,600.6447222
32,43,4289,8,11,5,2,11,0.1,211,170,51,732450,20,5,607.648206
32,43,4296,8,11,5,2,11,0.1,211,170,51,736417,20,5,614.6496412
29,6,925,4,3,3.6666667,0.1,2.000000025,0.999999975,56,43,18,410292,22,4,618.9203125
29,6,934,4,3,3.6666667,0.1,2.000000025,0.999999975,56,43,18,412699,22,4,625.9244792
29,6,947,4,3,3.6666667,0.1,2.000000025,0.999999975,56,43,18,414868,22,4,632.9279398
1,21,1343,1,2,5,2,2,0.1,4,7,10,4098,22,2,368.1903356
1,21,1356,1,2,5,2,2,0.1,4,7,10,4148,22,2,375.2054398
1,21,1368,1,2,5,2,2,0.1,4,7,10,4239,22,2,396.7552083
14,1,2235,9,4,3,4,2,2,327,98,0.1,2448278,30,5,151.1940741
14,1,2240,8,4,3,4,2,2,329,98,0.1,2493032,30,5,159.1766319
14,1,2248,8,4,3,4,2,2,331,101,0.1,2542366,30,5,166.2551505
5,17,355652,271,306,4.542484,174,271,35,13369,69,0.1,23912223,26.9357713,4,656.6111227
5,17,355969,271,306,4.542484,164,271,35,13559,70,0.1,24370941,26.9357713,4,663.6127431
5,17,356215,270,306,4.542484,164,271,35,13783,71,0.1,24920849,26.9357713,4,670.6151852
11,10,452,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10,0.1,591,25,1,766.2750579
11,10,457,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9,0.1,602,25,1,773.2792245
11,10,458,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9,0.1,613,25,1,780.2847685
48,2,11,0.1,1,5,0.1,1,0.1,1,110,0.1,24244,26.9357713,4,9.49462963
48,2,13,0.1,1,5,0.1,1,0.1,1,111,0.1,24726,26.9357713,4,16.49800926
48,2,13,0.1,1,5,0.1,1,0.1,1,111,0.1,25272,26.9357713,4,23.5021875
24,3,28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,0.1,37,25,1,144.2787731
24,3,28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,0.1,37,25,1,151.2814005
24,3,30,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,0.1,39,25,1,158.2833565
23,2,1610,4,1,5,1,1,0.1,9,12,0.1,54967,21,4,323.7252083
23,2,1613,4,1,5,1,1,0.1,9,12,0.1,55171,21,4,330.7315162
23,2,1617,4,1,5,1,1,0.1,9,12,0.1,55353,21,4,337.7364005
31,5,60649,378,394,4.949239,376,389.0000415,4.9999585,394,398,36,2195835,48,4,152.4972917
31,5,60795,378,395,4.949367,377,389.9999913,5.00000875,397,403,36,2221753,49,4,159.5128356
31,5,61403,382,400,4.95,377,395,5,425,412,36,2284402,49,4,181.0631829
37,6,266,2,1,5,0.1,1,0.1,13,70,10,41167,16,1,1036.442025
37,6,266,2,1,5,0.1,1,0.1,13,70,10,41288,16,1,1043.444884
37,6,266,2,1,5,0.1,1,0.1,13,70,10,41397,16,1,1050.448356
18,5,888,3,1,5,0.1,1,0.1,13,47,3,64364,26,2,566.3575
18,5,906,4,2,5,0.1,2,0.1,13,47,3,66294,26,2,573.3661343
18,5,913,4,2,5,0.1,2,0.1,13,47,3,68167,26,2,580.3730787
8,4,436,0.1,1,5,0.1,1,0.1,220,26,243,73384,31,3,257.3466551
8,4,436,0.1,1,5,0.1,1,0.1,220,26,243,73525,31,3,265.3292361
8,4,436,0.1,1,5,0.1,1,0.1,220,26,243,73696,31,3,272.4072917
17,4,391780,501,241,4.850622,105,231.9999755,9.0000245,70,15,6,1962437,34,1,1387.636366
17,4,394811,503,242,4.8512397,105,233.0000019,8.99999815,70,15,6,1981695,34,1,1394.641528
17,4,397638,504,244,4.852459,105,234.999999,9.000001,71,15,6,1998875,34,1,1401.643623
35,4,58,0.1,0.1,0.1,0.1,0.1,0.1,108,24,14,1672394,18,2,151.5311574
35,4,60,0.1,0.1,0.1,0.1,0.1,0.1,108,24,14,1672561,18,2,158.5331019
35,4,60,0.1,0.1,0.1,0.1,0.1,0.1,108,24,14,1672833,18,2,165.5351505
6,15,668,4,10,5,5,10,0.1,454,228,317,886110,22,3,474.6294213
6,15,683,4,10,5,5,10,0.1,458,229,323,894878,22,3,481.6315046
6,15,689,4,10,5,5,10,0.1,461,230,326,902802,22,3,488.633588
30,1,542,3,3,5,3,3,0.1,24,38,4,21271,17,4,391.9087037
30,1,556,3,3,5,3,3,0.1,24,38,4,21591,17,4,398.9134491
30,1,569,3,3,5,3,3,0.1,24,38,4,21989,17,4,405.9182755
14,11,92133,135,208,4.6538463,139,190,18,59,17,12,545571,22,4,151.2429977
14,11,94174,135,208,4.6538463,139,190,18,59,17,12,557049,22,4,159.225544
14,11,95140,134,209,4.6555023,139,191,18,59,17,12,565730,22,4,166.3040741
40,7,1723,0.1,2,5,2,2,0.1,32,60,33,203206,26,3,131.2070255
40,7,1765,0.1,3,5,2,3,0.1,32,60,33,206862,26,3,138.2126736
40,7,1782,0.1,3,5,2,3,0.1,33,60,33,211143,26,3,145.2160185
22,8,444,1,0.1,0.1,1,0.1,0.1,1,12,1,2214,24,3,16.49782407
22,8,494,1,0.1,0.1,1,0.1,0.1,1,12,1,2303,24,3,23.50148148
22,8,520,1,0.1,0.1,1,0.1,0.1,1,12,1,2384,24,3,30.505625
26,3,2313,5,1,5,4,1,0.1,167,57,7,1160267,48,2,210.277419
26,3,2401,5,1,5,4,1,0.1,172,57,7,1180610,48,2,217.2802778
26,3,2449,5,1,5,4,1,0.1,173,57,7,1198783,48,2,224.2849421
29,5,4034,10,4,5,3,4,0.1,1,2,0.1,4410,30,2,884.3973727
29,5,4050,10,4,5,3,4,0.1,1,2,0.1,4443,30,2,891.4006944
29,5,4063,10,4,5,3,4,0.1,1,2,0.1,4470,30,2,898.4041898
9,7,5977,15,3,5,1,3,0.1,1,1,0.1,5977,34,1,677.5045486
9,7,6046,16,3,5,1,3,0.1,1,1,0.1,6046,34,1,684.5073032
9,7,6074,15,3,5,1,3,0.1,1,1,0.1,6074,34,1,691.5089583
18,0.1,134,1,1,5,0.1,1,0.1,4,42,16,12845,26,2,75.85068287
18,0.1,139,1,1,5,0.1,1,0.1,4,42,17,14028,26,2,82.85751157
18,0.1,139,1,1,5,0.1,1,0.1,4,42,17,15137,26,2,89.86256944
42,8,7719,17,8,5,4,8,0.1,140,290,22,1327393,22,1,756.2148727
35,0.1,3420,2,3,5,3,3,0.1,4490,164,0.1,11417619,34,5,144.8175
35,0.1,3584,2,3,5,3,3,0.1,4548,165,0.1,11691624,34,5,151.8194676
35,0.1,3710,2,3,5,3,3,0.1,4603,166,0.1,11955126,34,5,158.8215394
8,62,141932,78,115,4.791304,107,108.99999,6.00001,1596,142,1423,2160165,21,4,402.2883102
8,62,143167,79,117,4.794872,112,111.000006,5.999994,1601,142,1423,2176671,21,4,410.2709144
8,62,144120,78,118,4.7966104,115,112.0000068,5.9999932,1604,142,1428,2192112,21,4,417.3489815
14,10,5128,3,3,5,10,3,0.1,20,66,21,12481,20,4,79.37032407
14,10,5406,3,3,5,10,3,0.1,20,66,21,12980,20,4,87.35291667
14,10,5458,3,3,5,10,3,0.1,20,66,21,13226,20,4,94.43128472
41,9,2006,1,5,5,0.1,5,0.1,29,173,7,24828,27,5,37.00402778
41,9,2041,1,5,5,0.1,5,0.1,29,174,7,25512,27,5,44.00813657
41,9,2080,1,5,5,0.1,5,0.1,29,174,7,26436,27,5,51.01240741
48,4,4,0.1,0.1,0.1,0.1,0.1,0.1,5,52,3,581,38,2,14.11798611
48,4,4,0.1,0.1,0.1,0.1,0.1,0.1,5,52,3,636,38,2,21.12326389
48,4,4,0.1,0.1,0.1,0.1,0.1,0.1,5,52,3,680,38,2,28.12667824
30,2,626,2,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,9667,26.9357713,2,980.8000463
30,2,628,2,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,9734,26.9357713,2,987.8042014
30,2,628,2,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,9769,26.9357713,2,994.8076736
40,10,711,1,2,3,5,1,1,1,8,1,25793,20,3,130.1544792
40,10,725,1,2,3,5,1,1,1,8,1,26065,20,3,137.1600463
40,10,747,1,2,3,5,1,1,1,8,1,26328,20,3,144.1628819
41,11,375025,444,832,4.889423,501,809,23,75034,949,6438,174444581,25,4,153.1203704
41,11,391874,462,863,4.88876,559,839,24,77174,978,6433,179845273,25,4,160.124456
41,11,408699,477,890,4.8876405,629,865,25,79220,1004,6430,185278017,25,4,167.1287153
29,7,1016410,3551,1193,4.906119,596,1164.999992,28.00000825,278,24,29,2900388,22,1,853.4628588
29,7,1030093,3587,1215,4.907819,600,1187.000021,27.99997875,282,24,30,2928013,22,1,860.4674421
29,7,1042961,3613,1219,4.9081216,603,1191.000058,27.9999424,282,24,30,2955518,22,1,867.4708102
39,9,2366,5,0.1,0.1,0.1,0.1,0.1,155,160,2,1453485,24,1,434.3464699
39,9,2519,4,0.1,0.1,0.1,0.1,0.1,164,160,2,1505700,24,1,441.3504745
39,9,2725,4,0.1,0.1,0.1,0.1,0.1,174,160,2,1558176,24,1,448.3552894
18,11,89,0.1,0.1,0.1,0.1,0.1,0.1,4,134,1,24202,44,2,190.5095023
18,11,89,0.1,0.1,0.1,0.1,0.1,0.1,4,134,1,24883,44,2,197.5143866
18,11,89,0.1,0.1,0.1,0.1,0.1,0.1,5,134,1,25651,44,2,204.5220139
14,7,28551,21,39,4.794872,29,37.000002,1.999998,42,22,0.1,693754,25,2,87.15456019
14,7,31266,20,41,4.804878,31,38.9999995,2.0000005,47,23,0.1,721452,25,2,95.13711806
14,7,32631,20,41,4.804878,31,38.9999995,2.0000005,48,23,0.1,747462,25,2,102.2155324
47,10,19253,66,22,5,13,22,0.1,307,144,99,1198657,24,4,71.7652662
47,10,21014,74,25,5,13,25,0.1,322,145,101,1294850,24,4,78.77299769
47,10,22793,74,25,5,13,25,0.1,341,145,104,1364653,24,4,85.78065972
17,8,36334,46,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,36334,34,1,1227.73537
17,8,36464,46,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,36465,34,1,1234.739456
17,8,36608,46,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,36608,34,1,1241.741516
9,6,22446,43,24,5,8,24,0.1,3,4,0.1,22872,25,2,1005.817153
9,6,23188,44,25,5,8,25,0.1,3,4,0.1,23627,25,2,1012.819479
9,6,23964,45,26,5,8,26,0.1,3,4,0.1,24410,25,2,1019.823391
29,5,10547,30,12,5,9,12,0.1,18,33,8,264868,25,1,855.439213
29,5,10563,30,12,5,9,12,0.1,18,33,8,269056,25,1,862.4428009
29,5,10577,30,12,5,9,12,0.1,19,33,8,273146,25,1,869.4462731
20,11,245137,321,137,4.7956204,78,129.9999987,7.0000013,120,23,72,1740471,22,2,1086.74456
20,11,246905,321,137,4.7956204,78,129.9999987,7.0000013,121,23,72,1747757,22,2,1093.750035
20,11,248591,322,137,4.7956204,78,129.9999987,7.0000013,121,23,72,1754454,22,2,1100.716678
34,1,14668,78,58,4.5172415,39,51,7,34,4,12,18189,40,1,877.6522685
34,1,14728,77,58,4.5172415,39,51,7,35,4,12,18261,40,1,884.6676736
34,1,14899,77,58,4.5172415,39,51,7,35,4,12,18471,40,1,906.2178819
44,4,2200,2,4,3,1,2,2,0.1,4,0.1,2216,19,1,192.5522222
44,4,2270,2,4,3,1,2,2,0.1,4,0.1,2287,19,1,199.5597222
44,4,2334,2,4,3,1,2,2,0.1,4,0.1,2351,19,1,206.5659838
23,4,251,0.1,0.1,0.1,0.1,0.1,0.1,16,200,0.1,260354,26.9357713,3,833.7851505
23,4,252,0.1,0.1,0.1,0.1,0.1,0.1,17,200,0.1,267859,26.9357713,3,840.7902199
23,4,255,0.1,0.1,0.1,0.1,0.1,0.1,17,201,0.1,275799,26.9357713,3,847.7941898
18,2,3496,7,3,5,2,3,0.1,21,34,0.1,237121,21,1,1256.347708
18,2,3535,7,3,5,2,3,0.1,21,34,0.1,238116,21,1,1263.355081
18,2,3555,7,3,5,2,3,0.1,21,34,0.1,239021,21,1,1270.36206
44,2,511,1,0.1,0.1,0.1,0.1,0.1,42,202,12,87056,22,4,253.815625
44,2,594,1,0.1,0.1,0.1,0.1,0.1,43,202,12,89636,22,4,260.8227315
44,2,606,1,0.1,0.1,0.1,0.1,0.1,44,202,12,92527,22,4,267.8322801
45,4,663,7,2,5,2,2,0.1,95,139,49,348873,30,2,511.7561806
45,4,673,7,2,5,2,2,0.1,97,139,49,353264,30,2,518.7586574
45,4,679,7,2,5,2,2,0.1,100,139,51,357362,30,2,525.7602894
46,13,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,142,0.1,4492,21,1,0.726296296
46,13,24,0.1,0.1,0.1,0.1,0.1,0.1,1,145,0.1,5940,21,1,7.727777778
46,13,60,0.1,0.1,0.1,0.1,0.1,0.1,1,145,0.1,7488,21,1,14.73042824
2,9,36,0.1,0.1,0.1,0.1,0.1,0.1,9,128,10,38037,28,1,54.40717593
2,9,38,0.1,0.1,0.1,0.1,0.1,0.1,9,128,10,39150,28,1,61.42388889
2,9,39,0.1,0.1,0.1,0.1,0.1,0.1,9,128,10,40208,28,1,68.42859954
39,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,127,0.1,248,25,1,0.508101852
39,1,2,0.1,0.1,0.1,0.1,0.1,0.1,2,189,0.1,1065,26.9357713,1,7.51150463
39,1,2,0.1,0.1,0.1,0.1,0.1,0.1,2,189,0.1,1595,26.9357713,1,14.51636574
40,3,50561,14,23,4.826087,13,22,1,435,56,1,2283400,35,3,129.8886111
40,3,52054,14,23,4.826087,13,22.00000025,0.99999975,445,56,1,2331664,36,3,136.8941319
40,3,52756,16,24,4.8333335,13,23.000001,0.999999,456,56,1,2374132,36,3,143.897338
7,8,105180,226,119,4.7647057,71,111.9999946,7.000005425,125,36,56,1590908,30,1,1185.322211
7,8,105489,226,118,4.762712,71,111.000004,6.999996,125,36,56,1600323,30,1,1192.324363
7,8,105796,225,118,4.762712,71,111.000004,6.999996,126,36,56,1609177,30,1,1199.326505
44,3,251,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0.1,251,20,1,286.6864236
44,3,263,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0.1,263,20,1,293.6975116
44,3,274,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0.1,274,20,1,300.7022454
21,2,1,0.1,0.1,0.1,0.1,0.1,0.1,1,288,0.1,288,25,2,3.811145833
21,2,2,1,0.1,0.1,0.1,0.1,0.1,1,388,0.1,1494,25,2,10.81459491
21,2,9,1,0.1,0.1,0.1,0.1,0.1,2,388,0.1,2618,25,2,17.81815972
43,1,25197,92,55,5,13,55,0.1,47,114,27,347453,35,2,388.4059838
43,1,25309,92,55,5,13,55,0.1,48,114,27,354891,35,2,395.4142361
43,1,25364,92,55,5,13,55,0.1,48,114,27,362167,35,2,402.3787616
30,9,26,0.1,0.1,0.1,0.1,0.1,0.1,4,196,2,11088,28,2,53.73783565
30,9,28,0.1,0.1,0.1,0.1,0.1,0.1,4,200,2,11273,28,2,60.7412963
30,9,31,0.1,0.1,0.1,0.1,0.1,0.1,4,226,2,12195,28,2,67.74616898
32,29,134290,21,271,4.616236,503,245,26,2785,190,276,5027421,39,4,777.8410532
32,29,134610,23,273,4.6190476,503,247,26,2785,190,276,5038905,39,4,784.8430787
32,29,134870,23,273,4.6190476,503,247,26,2781,190,276,5049781,39,4,791.8454861
37,5,164,0.1,1,5,0.1,1,0.1,71,101,24,299203,26.9357713,1,1059.077789
37,5,164,0.1,1,5,0.1,1,0.1,71,101,24,304351,26.9357713,1,1066.082326
37,5,164,0.1,1,5,0.1,1,0.1,71,101,24,308757,26.9357713,1,1073.085683
25,2,51751,123,36,4.7777777,18,33.9999993,2.0000007,8,3,0.1,59831,25,2,1405.23809
25,2,52227,124,36,4.7777777,18,33.9999993,2.0000007,8,3,0.1,60365,25,2,1412.244294
25,2,52767,125,38,4.7894735,21,35.99999825,2.00000175,8,3,0.1,60971,25,2,1419.249155
6,16,481927,274,94,4.744681,27,88.0000035,5.9999965,111,37,82,823111,26.9357713,3,681.361794
6,16,492839,277,95,4.7473683,27,88.99999713,6.000002875,111,37,82,835831,26.9357713,3,688.3637731
